amount,merchant_id,hour,is_fraud
29.87,31,19,0
539.74,20,4,0
2615.46,83,21,0
597.14,30,8,0
448.39,78,19,0
2442.44,13,7,0
3624.16,5,13,0
2565.81,95,4,1
1415.4,98,18,0
2235.76,34,15,0
1555.73,33,17,0
743.93,79,2,0
353.03,90,17,0
761.09,80,16,0
3367.76,48,6,0
2837.48,2,4,0
1393.9,14,4,0
4436.47,95,15,1
4231.64,81,22,0
3865.58,22,17,0
3976.51,59,2,0
2432.87,18,1,0
1892.95,76,6,0
2576.72,42,7,0
2365.08,95,15,0
4147.64,18,2,1
549.36,4,12,0
1035.88,80,14,0
3716.83,42,23,0
4036.24,41,22,0
4207.3,79,5,0
3335.07,68,2,0
1465.04,42,4,0
2468.4,91,10,0
1089.25,44,3,0
4395.45,34,10,0
4744.6,49,18,0
1958.03,46,15,0
1257.13,84,9,0
1322.4,53,17,0
3690.19,26,17,0
2037.77,51,1,0
1044.83,22,0,0
2506.45,78,7,0
154.18,49,8,0
2987.34,94,22,0
2126.74,74,2,0
2706.07,85,7,0
4569.94,13,16,0
4364.55,53,14,0
1851.16,79,14,0
2845.38,68,2,0
3030.68,39,5,0
344.44,22,14,0
2181.08,29,7,1
17.07,13,6,0
856.61,9,18,0
2548.43,14,2,0
57.16,56,12,0
3003.47,90,22,0
3431.28,53,16,0
4786.6,25,14,0
1481.56,68,5,0
274.09,32,12,0
3379.14,33,15,0
2334.85,9,9,0
4466.97,38,12,0
71.43,76,15,0
4324.76,32,14,0
4879.49,8,20,0
3616.15,58,9,0
4627.26,72,18,0
73.0,43,14,0
3008.46,89,5,0
4537.68,28,21,0
992.8,33,19,0
4846.72,28,8,0
1252.73,14,17,0
1178.48,55,14,0
2116.1,20,13,0
4454.51,51,15,0
4128.27,26,0,1
729.51,51,9,0
520.85,10,18,0
485.24,26,17,0
4020.01,46,11,0
225.85,28,22,0
3592.98,10,12,1
1499.28,80,4,0
2211.02,36,13,0
2955.56,53,17,0
3119.82,12,0,0
992.64,35,6,0
932.36,30,15,0
2048.51,71,14,0
4420.72,31,8,0
1682.6,79,9,0
3798.62,72,2,0
147.03,5,11,0
3623.05,29,5,0
3333.19,29,3,0
3638.96,12,11,0
2728.62,80,17,0
943.61,48,17,0
3321.69,45,20,0
2777.71,13,15,0
3523.18,7,20,0
3623.7,51,12,0
1544.21,5,3,0
1306.04,96,20,0
2552.5,82,15,0
1566.84,74,12,0
3860.92,66,6,0
25.55,8,22,0
122.12,33,2,0
4997.51,29,3,1
4840.46,18,19,0
2559.36,46,0,0
3643.5,84,15,0
2664.47,41,21,0
4991.06,66,6,0
4705.05,73,14,0
2879.76,78,23,0
1377.6,11,12,0
1765.4,28,2,0
3921.07,25,13,0
2566.74,66,16,0
752.22,64,6,0
2108.18,16,7,0
3336.99,11,12,0
946.06,10,12,0
4146.62,8,13,0
3958.4,56,14,0
758.17,52,1,1
2753.23,81,10,0
1104.04,92,6,0
4733.02,1,4,1
2318.35,29,18,0
4658.96,33,10,0
499.8,79,7,0
30.38,27,14,0
4241.81,55,17,0
2583.71,13,14,0
2663.36,90,16,0
4414.6,96,4,1
1658.47,19,1,0
877.95,100,19,1
4493.32,45,23,0
1130.37,7,9,0
244.03,13,7,0
1798.09,56,12,0
4088.51,56,15,0
1796.73,88,15,0
1942.96,76,20,0
1510.48,79,10,0
993.75,58,17,0
1165.53,93,9,0
196.33,53,19,0
3044.78,25,5,0
3264.3,32,19,0
4870.02,89,6,0
2220.34,29,8,0
143.61,6,9,0
2707.66,89,10,0
2727.0,6,9,0
2394.25,78,9,0
703.38,89,19,0
4543.18,18,5,0
1718.23,91,2,1
2435.82,92,20,0
3820.69,82,4,0
434.96,31,5,0
855.92,88,9,0
2477.63,70,14,0
1699.82,72,13,0
3864.86,4,9,0
3198.88,61,4,0
3868.28,70,20,0
3027.0,59,15,0
2480.46,54,4,0
2605.96,14,1,0
2149.62,60,9,0
294.5,19,16,0
1981.19,41,8,0
4285.84,89,22,0
1371.98,17,7,0
4222.58,53,15,0
1164.43,77,17,0
180.14,9,7,0
3688.04,29,15,0
2877.7,79,21,0
4180.92,64,8,0
1928.66,92,1,1
956.83,39,11,0
3685.42,20,16,0
3280.99,41,13,0
2100.96,4,18,0
3010.4,70,9,0
2842.07,83,13,0
2589.22,78,4,0
3946.94,11,9,0
4082.19,19,13,0
1366.52,19,14,0
257.54,71,22,0
4525.97,7,15,0
1771.47,20,14,0
3759.4,11,5,0
1505.48,48,22,0
2094.33,4,1,0
2629.83,63,3,0
2516.37,39,13,0
2704.99,37,11,0
4708.05,70,6,0
4708.51,87,12,0
3271.25,28,2,0
2528.37,43,5,0
4153.25,65,15,0
300.47,26,20,0
1745.77,20,13,0
3759.3,58,9,0
323.08,2,23,0
1257.12,41,4,0
4950.49,52,12,0
3089.81,28,10,0
2775.5,31,4,0
2982.89,64,19,0
3985.99,57,5,0
1757.73,10,5,0
1847.63,18,16,0
4419.64,72,5,0
4228.69,93,20,1
2627.98,66,11,0
4142.91,45,21,0
4958.81,29,13,0
2410.28,89,19,0
4449.13,21,22,0
4414.8,70,7,0
1057.76,7,5,0
2634.58,11,10,0
2099.65,83,15,0
2324.1,94,0,1
1704.06,8,12,0
4269.16,57,5,0
983.11,77,12,0
2232.79,61,3,0
4792.79,51,10,0
1165.66,74,17,0
1959.08,54,13,0
1595.58,93,23,0
3465.77,1,22,0
1714.49,14,0,0
2494.64,48,20,0
4121.24,9,14,0
3523.87,17,23,0
3156.99,22,0,0
40.97,86,11,0
280.07,79,2,0
4285.22,11,9,0
93.6,71,3,0
4855.08,89,7,0
517.13,54,5,0
1946.8,22,3,0
2700.83,67,21,0
256.95,60,17,0
1711.19,90,3,0
1340.5,80,7,0
4897.72,90,12,0
2909.9,35,3,0
1213.77,71,12,0
503.38,6,5,0
4732.7,1,2,1
3075.79,6,18,0
2399.23,70,1,0
4398.66,97,1,1
2153.79,19,22,0
1069.33,10,6,0
510.35,7,7,0
999.75,42,9,0
4293.19,32,8,0
3708.47,62,12,0
1963.23,31,13,0
2725.45,63,7,0
712.35,6,1,0
459.27,53,9,0
1184.34,26,15,0
387.28,25,10,0
2303.18,91,16,0
1265.87,50,3,0
1097.86,78,2,0
1356.97,85,6,0
3817.08,96,5,0
1967.08,52,8,0
1236.13,78,6,0
2967.46,56,5,0
2319.45,22,1,0
3337.48,22,16,0
1178.23,57,10,0
3154.19,9,2,0
4289.93,88,1,1
1796.7,50,14,0
4588.06,32,6,0
4428.41,97,19,1
4046.66,82,22,0
283.85,19,3,0
2325.59,23,3,0
1272.25,86,4,0
994.26,62,12,0
1818.68,13,13,0
3321.36,85,1,0
1266.73,55,17,0
670.41,42,0,0
1545.67,36,15,0
815.76,30,13,0
4989.95,83,6,0
1142.67,48,21,0
151.57,61,22,0
3228.79,32,18,0
1325.65,84,11,0
4255.54,14,13,0
4110.75,68,13,0
17.69,54,19,0
2473.8,93,18,0
3636.91,28,23,0
2143.53,21,23,0
4472.45,90,12,0
4530.36,86,11,0
3000.04,18,21,0
3443.4,2,21,0
3846.04,40,1,0
1057.24,69,23,0
3911.09,15,1,0
1149.6,41,5,0
2490.17,57,0,0
3878.99,14,5,0
2270.73,22,0,0
757.51,73,4,0
3166.08,25,17,0
2786.32,21,21,0
817.77,47,16,0
1863.15,71,16,0
2857.19,94,13,0
2862.82,98,19,1
4433.2,13,23,0
2477.49,8,2,0
3140.35,1,21,0
4499.86,58,2,1
1171.45,9,22,0
4743.58,7,2,1
4853.83,44,1,1
1764.78,11,8,0
1069.06,28,12,0
3649.36,15,6,0
4724.35,12,19,0
4072.37,85,4,1
41.92,8,0,0
4906.28,4,22,0
1621.75,49,7,0
2842.23,20,14,0
3460.03,96,17,0
3968.59,70,5,0
3363.57,64,9,0
3062.86,4,6,0
3366.52,70,5,0
4096.23,13,0,1
1519.41,100,23,0
557.77,72,7,1
3402.2,52,1,0
4212.09,73,23,0
834.82,63,3,0
1694.03,43,6,0
2848.9,15,21,0
3117.42,39,23,0
2649.56,58,22,0
344.35,94,7,0
4940.86,25,14,0
489.88,17,6,0
3190.99,76,19,0
3467.72,66,13,0
2939.13,78,12,0
3653.72,47,12,0
3079.18,60,2,0
3772.95,3,1,0
283.85,75,15,0
3781.4,56,23,1
3213.24,84,4,0
4836.65,46,14,0
3863.98,77,12,0
2799.4,100,1,1
3989.47,71,0,0
2181.52,14,21,0
1210.81,6,4,0
1948.3,58,14,0
1655.68,81,7,0
3361.68,43,17,0
1286.42,55,23,0
666.36,40,4,0
1144.67,72,16,0
1186.44,56,19,0
2146.22,50,13,0
2019.95,99,16,0
637.14,23,0,0
3440.73,63,3,1
4176.45,89,13,0
3965.61,19,10,0
83.57,53,7,0
3526.02,24,9,0
3217.83,15,19,0
1993.02,52,6,0
3977.56,5,2,0
1807.1,83,14,0
1582.0,41,0,0
4897.4,66,13,0
3996.88,34,8,0
3707.93,98,2,1
2694.54,6,0,0
4843.7,40,21,0
3765.86,22,11,0
3697.61,62,18,0
3423.91,1,4,0
706.91,13,9,0
4360.56,44,6,0
3580.13,69,3,0
1326.83,65,11,0
2003.39,89,8,0
2093.45,71,14,0
716.62,45,13,0
3189.03,7,20,0
1509.47,57,20,0
1338.87,50,4,0
2418.45,67,15,0
4371.38,81,2,1
4755.22,39,2,1
4346.84,68,0,1
769.35,23,22,0
3924.76,59,11,0
3105.83,81,17,0
253.37,86,18,0
3177.26,42,5,0
4643.72,97,3,1
4598.73,84,8,0
3864.63,52,5,0
1462.38,32,9,0
2255.5,63,16,0
3991.17,36,9,0
4858.09,26,18,0
2699.35,72,7,0
4120.28,2,19,0
731.28,50,10,0
2283.42,3,15,0
4669.05,35,10,0
3264.98,85,16,0
949.83,88,21,1
1822.33,68,0,0
394.71,82,16,0
1328.93,76,12,0
2911.52,18,11,0
2434.72,12,14,0
2885.21,90,7,0
831.18,57,13,0
602.95,16,20,0
2769.31,74,10,0
1127.93,27,20,0
4892.54,61,17,0
54.44,70,22,0
1739.1,65,2,0
2290.72,23,9,0
2701.48,21,14,0
1024.52,68,16,0
1942.92,35,8,0
4438.85,16,16,0
2287.19,39,22,0
4712.26,56,0,1
3205.79,86,0,0
964.53,17,20,0
809.8,72,13,0
4486.88,19,22,0
2678.94,37,15,0
3913.9,57,21,0
4155.6,2,18,0
2447.62,47,5,0
3966.0,22,2,0
4305.37,58,12,0
1459.2,52,16,1
1970.23,34,13,0
1217.89,23,9,0
4025.54,53,16,0
922.3,64,14,0
1150.23,10,13,0
3241.03,50,8,0
3428.85,98,19,0
631.22,49,17,0
4054.64,63,12,0
1667.81,28,6,0
4045.45,31,6,0
374.92,83,7,0
3853.5,14,23,0
3852.28,42,4,0
2491.09,95,6,0
3329.39,89,14,0
3716.92,74,6,0
1246.3,35,10,0
4428.86,96,15,1
322.01,92,16,0
2548.95,42,9,0
4404.19,37,12,0
3419.85,1,10,0
1820.36,45,20,0
1435.69,9,3,0
3904.68,68,1,0
1658.53,87,7,0
2642.09,21,18,0
997.66,2,18,0
2282.38,48,2,0
2012.67,12,18,0
3725.79,58,16,0
2092.06,87,21,0
2112.32,37,16,0
805.53,52,21,0
4297.58,19,9,0
2723.27,62,9,0
3683.63,93,13,0
4966.97,90,9,0
3320.24,21,0,0
69.57,16,8,0
486.16,25,15,0
2951.81,33,14,0
1573.39,74,10,0
3929.4,32,12,0
856.53,48,0,0
4681.95,16,16,0
3732.64,81,8,0
4642.05,99,20,1
2250.32,58,13,0
1232.36,16,17,0
4730.0,2,6,0
4166.82,57,6,0
2720.57,85,9,0
2452.35,92,17,0
2901.43,4,15,0
1356.39,26,14,0
2841.77,84,11,0
4108.22,90,13,0
3999.21,77,23,0
4344.51,70,11,0
4611.73,15,23,0
4968.63,97,21,1
972.25,5,3,0
1777.87,86,16,0
1880.88,44,16,0
4821.38,64,19,0
4782.78,80,12,0
1130.98,64,4,0
2343.25,74,15,0
4224.28,33,0,1
4253.66,98,12,1
1841.69,91,20,0
1302.95,21,5,0
4356.89,47,12,0
4909.68,7,10,0
1826.76,24,19,0
4028.53,65,9,0
4087.8,46,3,1
1937.23,4,6,0
2016.38,74,14,0
2406.79,38,4,0
1598.78,79,20,0
1992.78,6,19,1
4768.75,78,19,0
1137.23,33,5,0
4573.36,42,16,0
2374.57,20,19,0
3892.88,34,8,0
3968.26,25,21,0
4669.01,37,10,0
2469.73,77,5,0
1509.29,28,2,0
4360.46,41,6,0
1132.38,4,15,0
4906.48,78,13,0
260.52,1,21,0
3659.67,1,13,0
2119.7,70,8,0
1927.69,72,23,0
1417.24,73,13,0
57.69,31,23,0
1813.03,77,16,0
2471.4,81,13,0
3495.01,95,0,1
1857.17,23,16,0
2693.89,2,4,0
1905.43,96,21,0
3823.08,78,21,0
795.61,93,13,0
1349.76,58,15,0
1178.02,58,4,0
2526.77,18,5,0
544.83,51,13,0
4829.48,45,18,0
821.3,86,8,0
3512.43,97,7,0
2479.99,98,20,0
2791.75,16,19,0
1677.67,94,23,0
3595.91,42,1,0
331.95,37,15,0
4747.07,44,18,0
3667.4,26,14,0
2418.04,20,21,0
3675.16,56,17,0
4890.27,70,2,1
2243.62,14,14,0
2390.13,60,17,0
1003.88,68,19,0
1576.24,28,11,0
3255.13,83,13,0
257.09,87,16,0
4361.59,66,19,0
3856.7,94,14,0
3504.37,1,10,0
1204.5,91,19,0
2852.82,34,1,0
138.89,94,0,1
2893.04,34,18,0
2586.11,40,2,0
1956.1,85,13,0
1499.64,76,14,0
435.65,97,7,0
443.05,19,19,0
311.21,67,11,0
3234.79,92,6,0
4708.68,73,0,1
607.6,97,23,0
1593.28,73,10,0
350.55,70,16,0
1999.86,41,10,0
3925.22,39,12,0
954.35,99,14,0
572.28,18,23,0
1090.93,33,19,0
1739.15,60,3,0
4916.14,90,9,0
4519.72,92,3,1
2598.48,43,2,0
4788.91,100,17,1
2922.37,91,0,1
4657.01,68,20,0
4644.87,2,15,0
2233.55,53,20,0
2661.99,18,6,0
1182.0,43,4,0
3156.9,95,5,0
4866.45,59,8,0
3086.28,55,21,0
4412.29,65,4,1
3692.65,73,9,0
4241.73,62,2,1
725.52,22,7,0
4755.47,27,0,1
4075.91,33,11,0
974.26,2,14,0
2659.49,61,11,0
4491.06,97,14,1
1505.94,76,20,0
1402.94,36,18,0
3222.06,56,10,0
459.29,70,6,0
545.55,87,16,0
3474.08,24,0,0
1925.46,14,3,0
3248.75,69,5,0
1157.92,27,11,0
78.35,41,14,0
2723.62,17,21,0
4516.3,82,5,0
496.85,80,3,0
4519.59,99,21,1
511.99,48,7,0
1959.64,49,20,0
4501.11,83,1,1
118.15,29,22,0
2007.48,53,14,0
2817.76,85,17,0
4291.81,82,6,0
4744.26,56,11,0
1730.78,72,11,0
1293.67,12,13,0
1697.02,81,21,0
3353.47,10,22,0
569.91,88,9,0
4241.13,88,23,0
2385.49,98,6,0
631.49,54,12,0
2938.08,65,9,0
4750.93,99,16,1
3762.18,94,3,1
4994.49,17,7,0
3778.26,38,18,0
3387.82,60,18,0
650.91,87,17,0
1431.77,1,14,0
3370.18,38,23,0
4040.82,96,17,1
841.94,53,17,0
4653.78,5,16,0
953.82,11,10,0
876.97,53,6,0
137.59,30,16,0
1806.27,99,11,0
2330.05,39,21,0
2853.72,61,0,0
1995.38,15,14,0
3353.6,22,6,0
4354.03,13,7,0
2129.3,85,21,0
995.27,7,12,0
871.56,34,3,0
3801.58,39,9,0
229.74,80,9,0
2849.81,49,7,0
3805.73,20,5,0
4552.66,21,3,1
457.36,69,18,0
2196.49,25,15,0
3760.35,91,13,0
754.01,91,8,0
3335.38,70,19,0
3110.36,32,16,0
4482.2,95,22,1
1729.6,52,23,0
1559.38,5,14,0
1487.51,5,19,0
1841.2,66,15,0
1063.54,53,3,0
3877.42,52,19,0
4581.07,84,18,0
1984.8,81,5,0
3266.38,90,7,0
2294.64,81,7,0
941.13,78,21,0
4368.07,98,3,1
4364.32,79,16,0
4464.57,24,17,0
1766.59,14,20,0
354.88,9,2,0
4414.52,14,14,0
3797.3,59,8,1
1329.04,54,23,0
922.84,39,19,0
1369.4,63,17,0
132.33,76,14,0
2670.82,27,1,0
2411.14,85,7,0
4339.25,37,8,0
2411.09,2,17,0
2746.41,9,22,0
4994.16,43,23,0
1190.74,97,17,0
1488.04,28,4,0
4441.91,70,20,0
288.93,96,19,0
4352.9,79,2,1
3693.03,90,19,0
1344.46,48,17,0
3738.49,88,11,0
1952.98,38,20,0
4140.72,39,9,0
2697.04,54,6,0
1746.26,46,19,0
1665.05,82,15,0
3362.35,38,17,0
3569.09,12,6,0
1746.02,53,12,0
1143.83,54,13,0
3304.65,60,12,0
1135.18,86,8,0
2432.33,41,1,0
2138.54,25,12,0
2589.25,81,0,0
1233.16,67,9,0
2794.45,82,1,0
3149.06,44,15,0
4920.05,15,18,0
3164.29,46,17,0
4416.83,52,4,1
3176.59,1,15,0
2419.53,66,0,0
2894.82,25,13,0
4486.69,17,12,0
1697.96,88,2,0
3484.93,63,9,0
3964.22,67,6,0
1594.8,25,15,0
3316.03,48,21,0
734.57,21,6,0
3743.3,43,17,0
2912.91,29,21,0
2556.04,78,21,0
1007.07,1,8,0
4738.72,22,1,1
4948.39,95,12,1
1100.3,44,7,0
1179.71,74,7,0
3657.04,42,8,0
4486.66,10,17,0
2450.31,58,5,0
2379.23,88,1,0
2933.8,91,13,0
3603.77,44,18,0
1829.13,68,14,0
4666.7,37,1,1
2909.71,84,13,0
662.91,38,8,0
4457.91,81,22,0
2563.42,21,0,0
1375.85,24,18,0
1310.58,96,21,0
1423.44,1,0,0
151.74,73,23,0
86.42,28,8,0
1140.23,45,4,0
2196.99,65,6,0
2069.72,8,7,0
1320.06,46,18,0
338.02,67,2,0
3645.41,38,17,0
3896.74,31,14,0
3967.93,15,0,0
142.81,89,18,0
3173.53,97,16,0
1832.15,40,17,0
2179.66,60,10,0
1663.99,68,18,0
1419.65,47,5,0
3624.93,45,20,0
410.94,60,23,0
2638.77,91,13,0
1369.09,58,17,0
156.99,22,13,0
2099.37,72,23,0
191.69,74,17,0
3691.74,22,18,0
3297.23,68,12,0
3371.27,18,6,0
4981.91,22,14,0
2315.18,77,21,0
3052.12,39,12,0
1736.45,61,12,0
1371.33,72,0,0
2069.03,72,19,0
1345.82,80,14,0
3824.42,49,0,0
771.84,63,12,0
3583.2,67,16,0
287.27,35,16,0
1495.72,92,0,1
194.01,83,4,0
4276.65,70,15,0
4613.88,59,21,0
761.99,68,2,0
3262.91,40,16,0
3464.51,51,18,0
4214.27,91,22,1
1154.49,82,11,0
3724.77,56,14,0
3610.72,45,1,0
3088.67,2,9,0
2015.62,75,21,0
687.32,74,0,0
4177.61,15,8,0
3099.91,67,9,0
3615.49,27,12,0
788.49,6,18,0
569.34,89,5,0
3460.92,23,0,0
3654.46,100,22,0
2373.22,2,23,0
241.2,27,22,0
3537.7,14,3,0
953.04,79,23,0
4657.23,85,9,0
1494.82,47,1,0
3691.53,77,23,0
3687.7,41,12,0
1175.61,47,12,0
3865.46,87,22,0
3976.84,75,17,0
3787.24,84,13,0
3106.79,6,10,0
430.29,51,17,0
344.32,47,14,0
1504.86,79,5,0
790.91,41,19,0
2598.65,30,0,0
449.06,66,2,0
3975.72,16,2,0
4621.95,78,21,0
2554.53,79,13,0
1772.74,83,12,0
4362.96,19,7,0
1281.73,41,11,0
1193.87,76,16,0
3060.75,53,17,0
3789.61,10,7,0
3925.99,35,2,0
2085.94,57,11,0
3719.81,24,21,0
1618.18,39,2,0
4354.17,91,20,1
3735.66,10,17,0
3991.27,35,1,0
4058.08,19,23,0
4290.78,23,4,1
4048.35,72,9,0
2128.65,59,8,0
93.57,23,9,0
2718.81,20,20,0
1295.62,8,22,0
1441.9,44,22,0
1178.79,29,9,0
1752.59,75,11,0
2690.13,61,7,1
734.13,96,18,0
3538.8,4,6,0
528.08,62,16,0
202.49,59,17,0
3062.95,4,22,0
4329.34,55,8,0
416.35,25,0,0
1901.0,30,23,0
38.7,85,14,0
2037.55,99,8,0
4731.66,83,13,0
1736.08,58,15,0
2159.55,93,18,0
2900.02,90,4,0
4539.75,91,15,1
653.43,82,18,0
551.04,86,6,0
3293.63,95,15,0
3026.63,76,23,0
1630.91,79,16,0
3925.86,24,13,0
2035.08,66,13,0
915.02,36,14,0
1280.05,30,10,0
529.34,52,1,0
1202.33,90,16,0
3874.96,18,17,0
3922.74,12,17,0
2054.01,43,3,0
1185.17,2,9,0
2632.53,50,14,0
1946.13,6,10,0
4654.02,54,17,0
3185.53,80,11,0
2285.24,41,9,0
387.72,93,4,1
2494.18,54,5,0
4401.93,49,11,0
1908.05,9,7,0
3732.64,68,16,0
4362.23,73,10,0
4182.94,79,5,0
4220.72,23,10,0
101.58,32,10,0
848.76,100,14,0
4977.33,36,13,0
1178.48,43,8,0
2676.73,3,23,0
1236.19,20,18,0
4054.62,94,17,1
683.3,2,16,0
3006.51,94,19,0
3662.47,29,13,0
3536.83,87,17,0
3096.63,18,18,0
606.65,1,17,0
1602.39,76,1,0
3156.55,4,3,0
3370.15,71,23,1
567.75,8,0,0
277.39,13,1,0
2760.04,83,11,0
3623.66,56,8,0
3999.39,41,6,0
1292.49,1,22,0
4895.69,72,12,0
3096.97,19,21,0
2460.63,11,1,0
1087.73,59,6,0
3700.2,42,18,0
2029.32,43,20,0
4827.41,80,3,1
4029.33,87,6,0
2968.46,86,12,0
2735.73,82,11,0
1888.14,30,3,0
1034.86,27,19,0
1874.68,58,10,0
3751.33,67,15,0
4419.64,25,3,1
2076.08,6,4,0
4666.99,96,19,1
3712.78,41,23,0
1130.59,96,23,0
2052.23,7,8,0
1691.69,86,19,0
1260.83,47,6,0
563.11,15,11,0
1610.07,59,17,0
1618.77,21,6,1
534.1,12,17,0
4736.73,24,10,0
822.35,53,20,0
1122.14,90,13,0
2712.88,82,14,0
3305.98,34,19,0
3763.64,82,23,0
2413.82,83,2,0
2175.84,65,4,0
80.94,2,18,0
3086.17,90,18,1
3675.94,74,6,0
4123.51,45,17,0
734.69,31,12,0
3412.43,37,11,0
232.32,25,4,0
2512.64,69,10,0
1798.15,60,12,0
2253.84,68,5,0
3766.4,95,22,0
1694.04,32,13,0
494.41,63,13,0
2358.98,88,11,0
4592.17,4,15,0
2132.19,57,23,0
3386.72,56,12,1
1529.97,23,8,0
266.22,24,13,0
4627.24,23,6,0
4496.28,20,1,1
3454.74,5,11,0
3237.49,76,3,0
884.99,58,6,0
2666.01,80,0,0
839.34,39,0,0
31.97,83,9,0
996.19,52,19,1
2054.41,94,5,0
4816.41,81,19,0
1315.95,53,21,0
4656.97,51,23,0
4207.07,8,12,0
1077.34,26,3,0
1620.07,86,22,0
1519.67,58,16,0
3246.72,35,11,0
1872.1,55,10,0
1402.32,43,17,0
4074.05,1,2,1
400.98,90,2,0
2624.22,5,23,0
1435.69,5,7,0
3059.82,20,8,0
607.56,93,10,0
2181.4,48,3,0
4711.59,92,10,1
1358.34,48,1,0
1262.46,44,9,0
4740.74,24,8,0
790.45,72,11,0
235.97,85,2,0
845.34,38,22,0
4982.95,56,7,0
243.09,80,19,0
2051.75,92,5,0
1653.23,3,11,0
4862.91,28,9,0
3311.78,75,21,0
2530.94,70,3,0
575.69,99,13,0
937.21,27,22,0
3122.03,31,2,0
144.34,58,20,0
3862.2,27,20,0
1195.33,63,5,0
1308.35,13,6,0
3928.3,61,14,0
1769.86,50,4,0
273.81,11,3,0
740.08,11,10,0
644.11,12,19,0
1350.43,24,20,0
2367.47,57,21,0
499.16,86,9,0
4081.71,78,1,1
925.98,99,13,0
1901.38,32,13,0
3210.78,60,17,0
2502.7,5,23,0
482.67,49,10,0
2945.63,95,8,0
1217.18,69,7,0
2937.98,57,7,0
4999.59,84,6,0
2014.44,17,10,0
4327.88,36,5,0
4631.36,92,20,1
2414.31,84,7,0
3523.71,2,20,0
1415.96,71,0,0
1544.48,6,15,0
2779.37,55,23,0
870.7,10,18,0
4133.12,21,17,0
4588.47,58,2,1
3431.07,60,1,0
3306.45,36,0,0
4949.78,6,19,0
1045.5,89,12,0
3071.34,74,15,0
4025.42,95,1,1
2833.95,42,11,0
301.62,13,23,0
3797.56,37,8,0
720.21,72,5,0
2822.1,38,0,0
3781.81,96,20,0
1777.87,82,19,0
55.98,97,16,0
4449.13,9,11,0
2049.8,94,15,0
882.36,23,7,0
1762.69,32,6,0
2287.98,16,6,1
2605.51,18,11,0
2483.06,53,12,0
4822.85,17,0,1
3089.93,22,20,0
4793.68,50,9,0
2367.65,40,18,0
4988.4,70,20,0
1887.09,58,17,0
2712.54,5,19,0
4853.35,77,4,1
1381.13,88,17,0
4240.92,10,4,1
910.14,10,12,0
1756.97,12,22,0
2241.73,70,14,0
4489.24,34,7,0
3899.68,10,11,0
423.32,22,13,0
2526.92,32,9,0
4896.73,77,10,0
3928.91,21,13,0
4797.12,6,15,0
956.94,54,15,0
3000.39,87,23,0
1091.04,52,0,0
3128.71,86,13,0
426.78,93,17,0
4898.97,81,20,0
2414.48,94,4,1
3921.74,78,15,0
2311.02,14,20,0
811.11,45,3,0
4592.44,49,1,1
1756.92,95,9,0
2087.27,38,19,0
433.81,88,9,0
1534.54,91,16,0
3518.41,82,15,0
1585.17,12,10,0
1432.29,92,5,1
1567.67,75,14,0
37.35,95,15,0
2192.81,54,19,0
3612.59,37,5,0
1822.5,68,7,0
4251.25,36,23,0
4752.32,20,15,0
2044.25,17,16,0
3758.17,25,0,0
1095.11,62,21,0
479.21,100,19,0
4163.84,80,1,1
2465.85,95,21,0
2262.27,65,4,0
4642.45,84,0,1
2420.57,28,3,0
2119.54,64,22,0
4049.13,72,23,0
4348.52,62,4,1
3893.88,86,15,0
4688.13,36,10,0
3076.45,35,17,0
2165.03,15,13,0
4655.88,91,11,1
1697.68,61,1,0
2481.33,31,0,0
2152.81,89,5,0
1240.32,30,8,0
1005.43,47,8,0
3784.02,41,13,0
2487.56,27,5,0
3159.33,40,5,0
1785.16,22,19,0
3994.65,62,14,0
4996.33,40,19,0
3564.9,27,3,0
78.6,71,14,0
4160.41,55,4,1
301.24,39,12,0
1318.62,85,23,0
3507.51,53,7,0
3557.07,13,1,0
4545.25,22,18,0
3470.29,5,12,0
912.41,62,7,0
1224.67,9,2,0
4524.64,14,2,1
491.43,21,5,0
4742.84,19,5,0
2374.11,81,9,0
2790.75,89,19,0
250.92,24,23,0
1852.0,57,15,0
2072.48,15,10,0
4051.6,100,19,1
2007.23,26,15,0
2987.37,68,23,0
4440.92,3,10,0
2644.3,29,22,0
1431.77,89,3,0
1108.8,24,1,0
1751.28,10,11,0
1337.98,82,5,0
4548.53,37,7,0
3999.24,44,23,0
33.11,29,3,0
2347.17,83,13,0
3977.28,42,2,0
3474.04,8,3,0
3850.24,2,17,0
970.43,39,23,0
2975.87,21,1,0
4085.99,67,13,0
736.75,45,2,0
4280.25,78,17,0
4128.82,35,17,0
3602.51,99,16,0
4328.87,49,10,0
2544.3,71,21,0
426.93,43,3,0
3949.18,49,4,0
4632.71,96,13,1
3630.81,54,5,0
1419.84,43,7,0
1405.6,14,7,0
3385.67,100,3,1
116.9,27,8,0
4932.18,37,8,1
138.98,63,18,0
396.73,58,22,0
2580.58,30,16,1
1979.7,95,9,0
3409.11,21,18,0
1296.6,65,2,0
3823.01,50,3,0
1106.07,68,18,0
3629.75,63,8,0
2805.36,49,3,0
2416.72,64,11,0
1395.11,9,17,0
4273.18,40,22,0
1755.68,67,19,0
4266.14,55,14,0
3737.18,55,20,0
1675.8,51,8,0
1096.14,99,0,1
3606.49,12,7,0
172.44,10,11,0
2778.36,66,9,0
829.28,60,14,0
2103.49,3,1,0
4835.97,60,6,0
2352.36,55,16,0
3858.85,66,19,0
2756.36,57,17,0
1031.72,33,5,0
4775.52,94,17,1
